#name	chrom	txStart	name2
NR_131337	chr5	54455945	GPX8
NR_131338	chr5	54455945	GPX8
NR_131340	chr5	54455945	GPX8
NR_029960	chr5	54466359	MIR449A
NR_030387	chr5	54466473	MIR449B
NM_001190787	chr5	54515424	MCIDAS
NM_001345965	chr5	54551882	DHX29
NR_125348	chr5	54526980	CCNO
NR_125347	chr5	54526980	CCNO
NR_125346	chr5	54526980	CCNO
NM_021147	chr5	54526980	CCNO
NM_001345964	chr5	54551882	DHX29
NR_144323	chr5	54551882	DHX29
NR_144324	chr5	54551882	DHX29
NR_144325	chr5	54551882	DHX29
NM_019030	chr5	54551882	DHX29
NR_049869	chr5	54804677	MIR5687
NR_001575	chr5	54824669	RNF138P1
NM_001282429	chr5	54921672	SLC38A9
NM_001258286	chr5	54921672	SLC38A9
NM_001258287	chr5	54921672	SLC38A9
NR_047649	chr5	54921672	SLC38A9
NM_173514	chr5	54921672	SLC38A9
NM_001166534	chr5	55062712	DDX4
NR_120480	chr5	55230924	IL6ST
NM_001190981	chr5	55230924	IL6ST
NM_175767	chr5	55230924	IL6ST
NR_102755	chr5	55290994	FLJ31104
NM_002184	chr5	55230924	IL6ST
NR_104664	chr5	55753621	LINC01948
NM_005921	chr5	56110899	MAP3K1
NM_001323019	chr5	56205086	SETD9
NR_136558	chr5	56205086	SETD9
NM_001323022	chr5	56205086	SETD9
NM_153706	chr5	56205086	SETD9
NR_136556	chr5	56205086	SETD9
NM_001171990	chr5	56205086	SETD9
NR_136555	chr5	56205086	SETD9
NM_001323020	chr5	56205888	SETD9
NM_001323018	chr5	56205888	SETD9
NR_136557	chr5	56205888	SETD9
NM_001127236	chr5	56509900	GPBP1
NM_001017992	chr5	56775842	ACTBL2
NR_104668	chr5	56946486	LOC101928505
NR_109900	chr5	57186157	LOC101928539
NM_152687	chr5	57787261	GAPT
NM_001252226	chr5	57749809	PLK2
NM_001304429	chr5	57787261	GAPT
NM_001304428	chr5	57787261	GAPT
NM_006622	chr5	57749809	PLK2
NM_001304431	chr5	57787261	GAPT
NR_039639	chr5	57825869	MIR548AE2
NR_109904	chr5	57837393	LINC02108
NM_001197223	chr5	58264865	PDE4D
NR_024617	chr5	59783539	PART1
NR_028508	chr5	59783758	PART1
NR_028509	chr5	59783758	PART1
NM_024930	chr5	60047615	ELOVL7
NM_001297618	chr5	60047615	ELOVL7
NM_001297617	chr5	60047615	ELOVL7
NM_001104558	chr5	60047615	ELOVL7
NM_000082	chr5	60169658	ERCC8
NM_001290285	chr5	60169658	ERCC8
NM_001007234	chr5	60199186	ERCC8
NM_001007233	chr5	60169658	ERCC8
NR_109908	chr5	60458142	SMIM15-AS1
NM_001048249	chr5	60453535	SMIM15
NR_109910	chr5	60958984	LOC101928651
NR_105000	chr5	61028616	C5orf64-AS1
NM_014473	chr5	61684350	DIMT1
NM_181506	chr5	61874561	LRRC70
NR_073584	chr5	61874561	IPO11-LRRC70
NM_000524	chr5	63255874	HTR1A
NM_001323291	chr5	63461669	RNF180
NM_178532	chr5	63461669	RNF180
NR_073511	chr5	63871476	RGS7BP
NM_001271891	chr5	63871476	RGS7BP
NM_001271890	chr5	63871476	RGS7BP
NM_173829	chr5	64013977	SREK1IP1
NM_001164442	chr5	63986134	FAM159B
NM_001267038	chr5	64813592	CENPK
NM_022145	chr5	64813592	CENPK
NM_033228	chr5	64885506	TRIM23
NM_033227	chr5	64885506	TRIM23
NM_001656	chr5	64885506	TRIM23
NR_003545	chr5	64920557	TRAPPC13
NM_001093755	chr5	64920557	TRAPPC13
NM_001093756	chr5	64920557	TRAPPC13
NM_001243737	chr5	64920557	TRAPPC13
NM_024941	chr5	64920557	TRAPPC13
NM_020726	chr5	65018022	NLN
NR_028474	chr5	65240632	LOC100303749
NM_001323527	chr5	65440045	SREK1
NM_001077199	chr5	65440045	SREK1
NM_001270492	chr5	65440045	SREK1
NM_001323529	chr5	65440045	SREK1
NM_001323533	chr5	65440045	SREK1
NM_001323534	chr5	65440045	SREK1
NM_001323535	chr5	65440045	SREK1
NM_139168	chr5	65440662	SREK1
NR_105001	chr5	65803372	LOC101928769
NR_111908	chr5	66297445	MAST4-AS1
NM_005582	chr5	66478103	CD180
NR_130779	chr5	67089040	LOC101928858
NR_105003	chr5	67485703	LOC102467655
NM_001242466	chr5	67588395	PIK3R1
NM_181524	chr5	67584251	PIK3R1
NM_181523	chr5	67511583	PIK3R1
NM_181504	chr5	67586466	PIK3R1
NM_001251969	chr5	68389775	SLC30A5
NM_024055	chr5	68389775	SLC30A5
NM_022909	chr5	68485374	CENPH
NM_033281	chr5	68513572	MRPS36
NM_031966	chr5	68462836	CCNB1
NM_003187	chr5	68660569	TAF9
NM_176816	chr5	68576518	CCDC125
NM_001297696	chr5	68576518	CCDC125
NM_001297697	chr5	68576518	CCDC125
NM_016283	chr5	68647552	AK6
NM_001015891	chr5	68647552	AK6
NM_001015892	chr5	68660569	TAF9
NM_001244734	chr5	68710938	MARVELD2
NR_134279	chr5	68773299	LOC101928924
NM_001038603	chr5	68710938	MARVELD2
NM_001098728	chr5	68856050	GTF2H2C
NM_001042490	chr5	68856073	GTF2H2C_2
NM_022968	chr5	69321071	SERF1A
NM_001178087	chr5	69321077	SERF1B
NM_017411	chr5	69345349	SMN2
NM_022874	chr5	69345349	SMN1
NM_022875	chr5	69345349	SMN2
NM_022877	chr5	69345349	SMN2
NM_000344	chr5	69345349	SMN1
NM_001297715	chr5	69345349	SMN1
NM_022876	chr5	69345349	SMN2
NR_073404	chr5	69782327	LOC441081
NR_033968	chr5	69812078	GUSBP9
NM_022875	chr5	70220767	SMN2
NM_021967	chr5	70196489	SERF1A
NM_022874	chr5	70220767	SMN1
NM_001297715	chr5	70220767	SMN1
NM_022968	chr5	70196489	SERF1A
NM_001178087	chr5	70196495	SERF1B
NM_022978	chr5	70196495	SERF1B
NM_000344	chr5	70220767	SMN1
NM_017411	chr5	70220767	SMN2
NM_022877	chr5	70220767	SMN2
NM_022876	chr5	70220767	SMN2
NM_022892	chr5	70264309	NAIP
NM_004536	chr5	70264309	NAIP
NM_001515	chr5	70330950	GTF2H2
NM_001346870	chr5	70264309	NAIP
NR_003922	chr5	70671611	PMCHL2
NM_004291	chr5	71014989	CARTPT
NM_001324255	chr5	71475454	MAP1B
NR_039967	chr5	71465293	MIR4803
NM_001284403	chr5	71616193	PTCD2
NM_001284404	chr5	71616193	PTCD2
NM_001284405	chr5	71616193	PTCD2
NM_024754	chr5	71616193	PTCD2
NM_152625	chr5	71735725	ZNF366
NR_105007	chr5	71869901	LINC02056
NR_105008	chr5	71852903	LOC102503427
NM_153188	chr5	72143929	TNPO1
NR_039968	chr5	72174417	MIR4804
NM_002270	chr5	72112417	TNPO1
NR_134252	chr5	72427834	LOC105379030
NM_001161342	chr5	72416387	TMEM171
NM_173490	chr5	72416387	TMEM171
NM_153217	chr5	72469022	TMEM174
NR_134291	chr5	72491116	LOC340090
NM_004472	chr5	72742084	FOXD1
NM_023039	chr5	72848024	ANKRA2
NR_126410	chr5	72750014	LINC01386
NM_001037637	chr5	72794249	BTF3
NM_001207	chr5	72794249	BTF3
NR_105009	chr5	73602234	LINC01335
NR_105010	chr5	73618310	LINC01333
NM_001292004	chr5	73935847	HEXB
NM_000521	chr5	73980968	HEXB
NR_046462	chr5	74073398	FAM169A
NR_073403	chr5	74062815	NSA2
NM_015566	chr5	74073398	FAM169A
NR_134288	chr5	74161717	LOC441086
NM_014886	chr5	74062815	NSA2
NM_001271665	chr5	74062815	NSA2
NM_016591	chr5	74323288	GCNT4
NR_126375	chr5	74343543	LINC01336
NM_000859	chr5	74632992	HMGCR
NM_001130996	chr5	74632992	HMGCR
NM_001276713	chr5	74907300	ANKDD1B
NM_004101	chr5	75911306	F2RL2
NR_134278	chr5	75902435	LOC101929109
NM_001285461	chr5	75904919	IQGAP2
NM_001285462	chr5	75904919	IQGAP2
NR_028375	chr5	76008227	NCRUPAR
NM_001256566	chr5	75911306	F2RL2
NM_005242	chr5	76114801	F2RL1
NM_001882	chr5	76248679	CRHBP
NM_001329564	chr5	76372501	ZBED3
NM_032367	chr5	76372501	ZBED3
NM_018046	chr5	76326209	AGGF1
NR_003014	chr5	76376258	SNORA47
NR_138050	chr5	76379609	ZBED3
NM_018268	chr5	76726757	WDR41
NM_032109	chr5	76924536	OTP
NR_105013	chr5	77254070	LOC101929154
NR_105014	chr5	77654587	SCAMP1-AS1
NR_104003	chr5	78316489	DMGDH
NR_104002	chr5	78316489	DMGDH
NM_013391	chr5	78293386	DMGDH
NM_001713	chr5	78407603	BHMT
NM_152405	chr5	78531924	JMY
NM_173797	chr5	78908242	PAPD4
NM_001114393	chr5	78908242	PAPD4
NM_001114394	chr5	78908242	PAPD4
NM_001297745	chr5	78908242	PAPD4
NM_001297744	chr5	78908242	PAPD4
NM_001167741	chr5	79272538	MTX3
NR_131226	chr5	79232401	LINC01455
NM_001010891	chr5	79272538	MTX3
NM_001306214	chr5	79331845	THBS4
NM_003248	chr5	79331121	THBS4
NR_109930	chr5	79362171	CTD-2201I18.1
NM_001174072	chr5	79434549	SERINC5
NM_032567	chr5	79615789	SPZ1
NR_003665	chr5	79646423	CRSP8P
NR_004845	chr5	79594916	LOC644936
NM_001284237	chr5	79703831	ZFYVE16
NM_001284236	chr5	79703831	ZFYVE16
NM_014733	chr5	79703831	ZFYVE16
NM_001105251	chr5	79703831	ZFYVE16
NM_001004441	chr5	79852573	ANKRD34B
NR_125754	chr5	79904439	LINC01337
NM_000791	chr5	79922044	DHFR
NM_001290354	chr5	79922044	DHFR
NM_001290357	chr5	79922044	DHFR
NR_110936	chr5	79922044	DHFR
NM_001190470	chr5	79945818	MTRNR2L2
NR_105015	chr5	80243511	RASGRF2-AS1
NM_001099736	chr5	80529138	CKMT2
NM_001099735	chr5	80529138	CKMT2
NR_034121	chr5	80533383	CKMT2-AS1
NR_034122	chr5	80533383	CKMT2-AS1
NR_034123	chr5	80533383	CKMT2-AS1
NM_001131035	chr5	80597401	ZCCHC9
NM_001131036	chr5	80597401	ZCCHC9
NM_032280	chr5	80597401	ZCCHC9
NM_001825	chr5	80529138	CKMT2
NM_130767	chr5	80625946	ACOT12
NM_001025	chr5	81569138	RPS23
NM_001017971	chr5	81575280	ATP6AP1L
NR_039773	chr5	82135973	MIR3977
NR_105016	chr5	82146683	LINC01338
NM_174909	chr5	82348664	TMEM167A
NR_003139	chr5	82360022	SCARNA18
NR_037402	chr5	85916313	MIR3607
NM_001867	chr5	85913783	COX7C
NR_105017	chr5	86042634	LINC02059
NR_036243	chr5	86410695	MIR4280
NR_130914	chr5	86511551	LINC01949
NR_130929	chr5	86614231	LOC644285
NM_001239	chr5	86690078	CCNH
NM_001199189	chr5	86690078	CCNH
NR_105021	chr5	87704798	LINC02060
NR_105020	chr5	87688011	TMEM161B-AS1
NR_024384	chr5	87960262	LINC00461
NR_024383	chr5	87960262	LINC00461
NR_030741	chr5	87962670	MIR9-2
NR_037433	chr5	89312437	MIR3660
NM_001297768	chr5	89689151	CETN3
NR_105024	chr5	89705816	LOC731157
NM_203406	chr5	89754019	MBLAC2
NM_001297765	chr5	89689151	CETN3
NM_004365	chr5	89689151	CETN3
NM_001286812	chr5	89811444	LYSMD3
NM_198273	chr5	89811444	LYSMD3
NM_001329672	chr5	90664448	ARRDC3
NM_001329671	chr5	90664448	ARRDC3
NM_001329670	chr5	90664448	ARRDC3
NR_103548	chr5	90598802	LUCAT1
NR_103549	chr5	90606730	LUCAT1
NM_020801	chr5	90664448	ARRDC3
NR_138071	chr5	90664448	ARRDC3
NR_138072	chr5	90664448	ARRDC3
NR_021490	chr5	92877577	NR2F1-AS1
NR_109818	chr5	92877577	NR2F1-AS1
NR_109819	chr5	92877577	NR2F1-AS1
NR_031754	chr5	92956401	MIR2277
NM_153216	chr5	93076014	POU5F2
NM_173665	chr5	93854917	KIAA0825
NM_014639	chr5	94799598	TTC37
NM_001131066	chr5	94982480	RFESD
NM_001131065	chr5	94982582	RFESD
NM_173362	chr5	94982582	RFESD
NM_199243	chr5	94955979	GPR150
NR_125327	chr5	94987884	SPATA9
NR_125328	chr5	94987884	SPATA9
NR_125330	chr5	94987884	SPATA9
NM_031952	chr5	94994019	SPATA9
NR_125329	chr5	94994019	SPATA9
NM_014899	chr5	95066849	RHOBTB3
NR_026936	chr5	95187935	LINC01554
NR_030309	chr5	95414841	MIR583
NM_001177875	chr5	95726039	PCSK1
NM_000439	chr5	95726039	PCSK1
NR_104285	chr5	96079243	CAST
NM_016442	chr5	96096513	ERAP1
NM_001040458	chr5	96110187	ERAP1
NM_001198541	chr5	96110187	ERAP1
NM_001329233	chr5	96211642	ERAP2
NM_001130140	chr5	96211642	ERAP2
NM_001329229	chr5	96211642	ERAP2
NM_022350	chr5	96211642	ERAP2
NR_137637	chr5	96211642	ERAP2
NM_018343	chr5	96496570	RIOK2
NM_001159749	chr5	96502449	RIOK2
NR_033932	chr5	98105321	RGMB-AS1
NM_001012761	chr5	98104998	RGMB
NM_001270	chr5	98190907	CHD1
NR_036530	chr5	98264837	LOC100289230
NR_110562	chr5	98869693	LINC02113
NR_027503	chr5	99715208	LOC100133050
NM_005668	chr5	100142638	ST8SIA4
NM_175052	chr5	100221014	ST8SIA4
NR_031686	chr5	100152185	MIR548P
NR_047462	chr5	101917071	LINC00492
NM_001317954	chr5	102421703	GIN1
NM_017676	chr5	102421703	GIN1
NR_134299	chr5	102421703	GIN1
NM_001316969	chr5	102594736	C5orf30
NM_001316968	chr5	102595057	C5orf30
NM_033211	chr5	102594402	C5orf30
NR_104670	chr5	102864134	LINC02115
NR_000039	chr5	104435174	RAB9BP1
NR_046368	chr5	108063525	LINC01023
NM_014819	chr5	108670409	PJA2
NR_033175	chr5	109218882	LINC01848
NR_031644	chr5	109849529	MIR548F3
NM_033035	chr5	110407389	TSLP
NM_138551	chr5	110409011	TSLP
NM_139281	chr5	110427869	WDR36
NR_045089	chr5	110405777	TSLP
NM_139164	chr5	110831731	STARD4
NM_001308061	chr5	110831731	STARD4
NM_001308056	chr5	110831731	STARD4
NM_001308058	chr5	110835844	STARD4
NM_001308057	chr5	110835844	STARD4
NR_131752	chr5	110835844	STARD4
NR_131754	chr5	110831731	STARD4
NR_131753	chr5	110835844	STARD4
NM_001308060	chr5	110831731	STARD4
NM_001308059	chr5	110831731	STARD4
NM_004772	chr5	111064999	NREP
NM_001142476	chr5	111064999	NREP
NM_001142478	chr5	111064999	NREP
NM_001142482	chr5	111064999	NREP
NM_001142481	chr5	111064999	NREP
NM_001142477	chr5	111064999	NREP
NM_001142479	chr5	111064999	NREP
NM_001142480	chr5	111064999	NREP
NM_001142483	chr5	111064999	NREP
NR_015370	chr5	111496222	EPB41L4A-AS1
NR_002922	chr5	111497181	SNORA13
NR_110559	chr5	111563979	LOC101927023
NR_027706	chr5	111755279	EPB41L4A-AS2
NR_104672	chr5	111964132	LINC02200
NR_104673	chr5	111992124	LOC102467216
NM_000038	chr5	112073555	APC
NM_001127510	chr5	112073555	APC
NM_005669	chr5	112212080	REEP5
NM_032028	chr5	112768250	TSSK1B
NR_134282	chr5	113911737	LINC01957
NM_001300752	chr5	114460458	TRIM36
NM_018700	chr5	114460458	TRIM36
NM_001300759	chr5	114460458	TRIM36
NM_001017398	chr5	114513235	TRIM36
NM_001017397	chr5	114506798	TRIM36
NM_152549	chr5	114602884	CCDC112
NM_001040440	chr5	114602884	CCDC112
NM_021649	chr5	114914192	TICAM2
NM_020177	chr5	114856607	FEM1C
NR_104674	chr5	114977821	LOC102467217
NM_001323567	chr5	115140429	CDO1
NM_001323566	chr5	115140429	CDO1
NR_033362	chr5	115163893	ATG12
NR_033363	chr5	115163893	ATG12
NM_001277783	chr5	115163893	ATG12
NM_001323565	chr5	115140429	CDO1
NR_073603	chr5	115163893	ATG12
NM_004707	chr5	115163893	ATG12
NM_001801	chr5	115140429	CDO1
NR_136619	chr5	115140429	CDO1
NR_136618	chr5	115140429	CDO1
NR_136621	chr5	115140429	CDO1
NR_136620	chr5	115140429	CDO1
NM_001195581	chr5	115387162	ARL14EPL
NR_104675	chr5	115703112	LOC101927190
NR_109879	chr5	115783193	SEMA6A-AS1
NR_104678	chr5	116078997	LOC102467223
NR_104609	chr5	117618268	LINC02148
NR_104998	chr5	117931882	LOC102467225
NR_128710	chr5	118310280	MIR1244-4
NR_036262	chr5	118310280	MIR1244-2
NR_036052	chr5	118310280	MIR1244-1
NR_036263	chr5	118310280	MIR1244-3
NR_049892	chr5	118490331	MIR5706
NM_014350	chr5	118691514	TNFAIP8
NM_001286814	chr5	118668869	TNFAIP8
NM_001286813	chr5	118690467	TNFAIP8
NM_000414	chr5	118788137	HSD17B4
NM_001292028	chr5	118788191	HSD17B4
NM_001199292	chr5	118788137	HSD17B4
NM_001292027	chr5	118788137	HSD17B4
NM_001199291	chr5	118788191	HSD17B4
NM_182761	chr5	118965253	FAM170A
NM_001163991	chr5	118965253	FAM170A
NR_104999	chr5	120658244	LOC102467226
NM_177478	chr5	121187649	FTMT
NM_152546	chr5	121297655	SRFBP1
NM_002317	chr5	121398889	LOX
NM_207317	chr5	121465207	ZNF474
NM_001317073	chr5	121398889	LOX
NM_001178102	chr5	121398889	LOX
NR_051996	chr5	121772191	MGC32805
NR_134281	chr5	121917193	LOC101927357
NM_000943	chr5	122359077	PPIC
NM_001136239	chr5	122424840	PRDM6
NR_105042	chr5	125515269	LINC02039
NR_105039	chr5	125608209	LOC101927488
NR_105040	chr5	125608209	LOC101927488
NM_001201377	chr5	125877532	ALDH7A1
NM_001182	chr5	125877532	ALDH7A1
NM_001202404	chr5	125877532	ALDH7A1
NM_207408	chr5	125967413	TEX43
NM_001198557	chr5	126112844	LMNB1
NM_005573	chr5	126112314	LMNB1
NR_134488	chr5	126112314	LMNB1
NM_001164479	chr5	126378249	C5orf63
NM_001164478	chr5	126386995	C5orf63
NM_001127385	chr5	126988706	CTXN3
NM_001048252	chr5	126984712	CTXN3
NM_001046	chr5	127419482	SLC12A2
NM_001256461	chr5	127419482	SLC12A2
NR_046207	chr5	127419482	SLC12A2
NR_039776	chr5	128433380	MIR4633
NM_016048	chr5	128430441	ISOC1
NR_039665	chr5	128732754	MIR4460
NR_125748	chr5	128795251	ADAMTS19-AS1
NM_001257308	chr5	129083883	KIAA1024L
NM_001293735	chr5	130506606	LYRM7
NR_073488	chr5	130494975	HINT1
NR_134494	chr5	130494975	HINT1
NR_134495	chr5	130494975	HINT1
NM_181705	chr5	130506606	LYRM7
NR_024611	chr5	130494975	HINT1
NR_024610	chr5	130494975	HINT1
NR_121658	chr5	130506606	LYRM7
NM_005340	chr5	130494975	HINT1
NM_000588	chr5	131396346	IL3
NM_000758	chr5	131409484	CSF2
NR_106888	chr5	131553541	MIR6830
NM_001017973	chr5	131528303	P4HA2
NM_001142599	chr5	131528303	P4HA2
NM_001142598	chr5	131528303	P4HA2
NR_047470	chr5	131520568	P4HA2-AS1
NM_004199	chr5	131528303	P4HA2
NM_001017974	chr5	131528303	P4HA2
NM_003059	chr5	131630144	SLC22A4
NR_037500	chr5	131701181	MIR3936
NR_110997	chr5	131646968	LOC553103
NR_045116	chr5	131746464	C5orf56
NM_002198	chr5	131817300	IRF1
NM_005732	chr5	131892615	RAD50
NR_132124	chr5	131966280	TH2LCRR
NM_000879	chr5	131877135	IL5
NM_001098811	chr5	132086508	SEPT8
NM_001098812	chr5	132091696	SEPT8
NM_015146	chr5	132091696	SEPT8
NM_001300799	chr5	132091695	SEPT8
NM_172348	chr5	132009677	IL4
NM_001098813	chr5	132091696	SEPT8
NM_007054	chr5	132028318	KIF3A
NM_001287253	chr5	132083136	CCNI2
NM_001287252	chr5	132083136	CCNI2
NM_001300792	chr5	132028318	KIF3A
NM_000589	chr5	132009677	IL4
NR_134248	chr5	132014776	LOC105379176
NM_001300791	chr5	132028318	KIF3A
NM_002188	chr5	131993864	IL13
NM_001039780	chr5	132083136	CCNI2
NM_001300798	chr5	132091695	SEPT8
NM_052971	chr5	132209357	LEAP2
NM_001288827	chr5	132196873	GDF9
NM_001288826	chr5	132196873	GDF9
NM_001288828	chr5	132196873	GDF9
NM_175873	chr5	132149015	SOWAHA
NM_133456	chr5	132157832	SHROOM1
NM_001172700	chr5	132157832	SHROOM1
NM_014402	chr5	132202318	UQCRQ
NM_001288825	chr5	132196873	GDF9
NM_001288824	chr5	132196873	GDF9
NM_005260	chr5	132196873	GDF9
NM_001300816	chr5	132332676	ZCCHC10
NM_001300817	chr5	132332676	ZCCHC10
NM_001300818	chr5	132332676	ZCCHC10
NM_001300819	chr5	132332676	ZCCHC10
NM_001300822	chr5	132332676	ZCCHC10
NM_001308127	chr5	132332676	ZCCHC10
NM_001308128	chr5	132332676	ZCCHC10
NM_001308129	chr5	132332676	ZCCHC10
NM_001308130	chr5	132332676	ZCCHC10
NM_017665	chr5	132332676	ZCCHC10
NR_125337	chr5	132332676	ZCCHC10
NR_131766	chr5	132332676	ZCCHC10
NR_131767	chr5	132332676	ZCCHC10
NM_002154	chr5	132387661	HSPA4
NR_031621	chr5	132763287	MIR1289-2
NR_131252	chr5	133249367	WSPAR
NR_036624	chr5	133307565	VDAC1
NR_036625	chr5	133307565	VDAC1
NM_003374	chr5	133307565	VDAC1
NR_134247	chr5	133304379	LOC105379183
NR_033449	chr5	133451253	TCF7
NM_170679	chr5	133492081	SKP1
NM_006930	chr5	133492081	SKP1
NR_037434	chr5	133561447	MIR3661
NM_002715	chr5	133532147	PPP2CA
NM_001346425	chr5	133450388	TCF7
NM_003202	chr5	133450388	TCF7
NM_001134851	chr5	133451253	TCF7
NM_001346450	chr5	133451253	TCF7
NM_201632	chr5	133451253	TCF7
NM_201634	chr5	133451253	TCF7
NM_213648	chr5	133451253	TCF7
NM_080656	chr5	133737755	CDKN2AIPNL
NR_105044	chr5	133764741	LOC102546229
NM_003337	chr5	133706866	UBE2B
NM_001308143	chr5	133860065	JADE2
NM_001289984	chr5	133861339	JADE2
NM_001289985	chr5	133861339	JADE2
NM_015288	chr5	133861797	JADE2
NR_105045	chr5	133842242	LINC01843
NM_021982	chr5	133984474	SEC24A
NM_001252231	chr5	133984474	SEC24A
NM_001300860	chr5	134094423	DDX46
NM_014829	chr5	134094423	DDX46
NR_125341	chr5	134094423	DDX46
NM_152409	chr5	134181369	C5orf24
NM_001135586	chr5	134181657	C5orf24
NM_001300894	chr5	134181657	C5orf24
NM_178019	chr5	134303595	CATSPER3
NM_032151	chr5	134240809	PCBD2
NR_039666	chr5	134263728	MIR4461
NM_002653	chr5	134363423	PITX1
NR_105049	chr5	134374520	C5orf66-AS1
NR_105050	chr5	134374520	C5orf66-AS1
NR_037895	chr5	134571923	C5orf66-AS2
NM_004893	chr5	134670070	H2AFY
NM_138609	chr5	134670070	H2AFY
NM_138610	chr5	134670070	H2AFY
NM_001040158	chr5	134670070	H2AFY
NM_006161	chr5	134869971	NEUROG1
NM_001099221	chr5	134784557	TIFAB
NM_130848	chr5	134779903	DCANP1
NM_004887	chr5	134906370	CXCL14
NR_027127	chr5	134984371	LINC01959
NM_145282	chr5	135170364	SLC25A48
NM_000590	chr5	135227934	IL9
NR_049867	chr5	135138673	MIR5692C1
NM_002302	chr5	135282599	LECT2
NR_030583	chr5	135416179	VTRNA2-1
NR_026763	chr5	135465202	SMAD5-AS1
NM_005903	chr5	135468533	SMAD5
NM_001001420	chr5	135468533	SMAD5
NM_001001419	chr5	135468533	SMAD5
NR_133682	chr5	135562342	TRPC7-AS2
NR_039659	chr5	135637492	MIR4454
NR_134246	chr5	136463885	LOC105379192
NM_006805	chr5	137087072	HNRNPA0
NR_030588	chr5	136983260	MIR874
NM_006790	chr5	137203544	MYOT
NR_002713	chr5	137136881	NPY6R
NM_001300911	chr5	137203544	MYOT
NM_001135940	chr5	137203544	MYOT
NM_001300939	chr5	137419580	WNT8A
NM_001300938	chr5	137419580	WNT8A
NM_003551	chr5	137450860	NME5
NM_058244	chr5	137419580	WNT8A
NR_125351	chr5	137419580	WNT8A
NR_037900	chr5	137368462	LOC100130172
NM_004661	chr5	137523336	CDC23
NM_001496	chr5	137588068	GFRA3
NM_005733	chr5	137514416	KIF20A
NM_016605	chr5	137673703	FAM53C
NM_001135647	chr5	137673223	FAM53C
NR_073448	chr5	137774689	REEP2
NM_004730	chr5	137841781	ETF1
NM_016606	chr5	137774689	REEP2
NR_073449	chr5	137774689	REEP2
NM_001291975	chr5	137841781	ETF1
NM_001256302	chr5	137841781	ETF1
NM_001271803	chr5	137774689	REEP2
NM_001964	chr5	137801180	EGR1
NM_001282185	chr5	137841781	ETF1
NM_001291974	chr5	137841781	ETF1
NM_004134	chr5	137890570	HSPA9
NR_002913	chr5	137896731	SNORD63
NR_134244	chr5	138080118	LOC105379194
NR_134245	chr5	138080118	LOC105379194
NM_001324012	chr5	138211088	CTNNA1
NM_001324001	chr5	138210918	CTNNA1
NM_001324000	chr5	138210918	CTNNA1
NM_001324005	chr5	138210918	CTNNA1
NM_001324004	chr5	138211088	CTNNA1
NM_001324003	chr5	138210918	CTNNA1
NM_001324010	chr5	138211088	CTNNA1
NM_001324011	chr5	138211088	CTNNA1
NM_001324009	chr5	138210918	CTNNA1
NM_001323990	chr5	138210918	CTNNA1
NM_001323992	chr5	138211088	CTNNA1
NM_001323991	chr5	138210918	CTNNA1
NM_001323987	chr5	138211088	CTNNA1
NM_001323989	chr5	138211088	CTNNA1
NM_001324007	chr5	138210918	CTNNA1
NM_001324008	chr5	138211088	CTNNA1
NM_001323988	chr5	138211088	CTNNA1
NM_001324013	chr5	138210918	CTNNA1
NM_001323997	chr5	138211088	CTNNA1
NM_001324006	chr5	138211088	CTNNA1
NM_001323994	chr5	138211088	CTNNA1
NM_001323993	chr5	138210918	CTNNA1
NM_015564	chr5	138205078	LRRTM2
NM_001323996	chr5	138210918	CTNNA1
NM_001323995	chr5	138211088	CTNNA1
NM_001290312	chr5	138210918	CTNNA1
NM_001323999	chr5	138210918	CTNNA1
NM_001323998	chr5	138210918	CTNNA1
NM_001324002	chr5	138210918	CTNNA1
NM_199189	chr5	138609440	MATR3
NM_001194956	chr5	138629438	MATR3
NM_001194955	chr5	138629438	MATR3
NR_003141	chr5	138609440	SNHG4
NR_036536	chr5	138609440	SNHG4
NR_002915	chr5	138614468	SNORA74A
NM_001282278	chr5	138609440	MATR3
NM_001194954	chr5	138609440	MATR3
NM_018834	chr5	138629332	MATR3
NM_152685	chr5	138702884	SLC23A1
NM_001161546	chr5	138727634	PROB1
NM_016480	chr5	138677520	PAIP2
NM_005847	chr5	138702884	SLC23A1
NR_109830	chr5	138677520	PAIP2
NM_016459	chr5	138723256	MZB1
NM_194296	chr5	138732455	SPATA24
NM_152686	chr5	138745891	DNAJC18
NM_001033112	chr5	138678122	PAIP2
NM_001301738	chr5	138855112	TMEM173
NM_198282	chr5	138855112	TMEM173
NM_001317204	chr5	139028509	CXXC5
NM_001317203	chr5	139028509	CXXC5
NM_001317202	chr5	139027488	CXXC5
NM_001317201	chr5	139026883	CXXC5
NM_001317200	chr5	139028509	CXXC5
NM_001317205	chr5	139030573	CXXC5
NM_181838	chr5	138940750	UBE2D2
NM_016463	chr5	139027876	CXXC5
NM_003339	chr5	138940750	UBE2D2
NM_001317206	chr5	139039139	CXXC5
NM_001317210	chr5	139055024	CXXC5
NM_001317199	chr5	139027876	CXXC5
NM_001317208	chr5	139055024	CXXC5
NM_001317211	chr5	139055024	CXXC5
NM_001317209	chr5	139055024	CXXC5
NM_001317207	chr5	139039139	CXXC5
NR_105052	chr5	139120931	PSD2-AS1
NR_105053	chr5	139120931	PSD2-AS1
NR_102741	chr5	139482506	LINC01024
NR_102740	chr5	139482506	LINC01024
NR_102739	chr5	139482506	LINC01024
